"date","temp_c","dew_c","humidity","wind_kph","pressure_hg","precip_mm","district","year","month"
2020-05-18,20.37,17.31,77,14.26,30.29,3.77,"chuo-ku",2020,"may"
2020-05-19,19.35,16.3,81,19.35,30.08,19.96,"chuo-ku",2020,"may"
2020-05-20,18.33,12.22,72,20.37,30.23,4.07,"chuo-ku",2020,"may"
2020-05-21,14.26,11.2,79,17.31,30.47,6.31,"chuo-ku",2020,"may"
2020-05-22,16.3,13.24,83,12.22,30.59,15.07,"chuo-ku",2020,"may"
2020-05-23,21.39,15.28,76,12.22,30.5,3.36,"chuo-ku",2020,"may"
2020-05-24,22.41,15.28,70,16.3,30.5,0,"chuo-ku",2020,"may"
2020-05-25,23.43,16.3,66,15.28,30.41,0,"chuo-ku",2020,"may"
2020-05-26,23.43,16.3,68,13.24,30.35,0,"chuo-ku",2020,"may"
2020-05-27,22.41,16.3,65,10.19,30.23,1.22,"chuo-ku",2020,"may"
2020-05-28,22.41,12.22,55,15.28,30.32,0,"chuo-ku",2020,"may"
2020-05-29,24.44,11.2,46,13.24,30.47,0.31,"chuo-ku",2020,"may"
2020-05-30,24.44,13.24,54,17.31,30.68,0.71,"chuo-ku",2020,"may"
2020-05-31,23.43,14.26,60,22.41,30.68,0,"chuo-ku",2020,"may"
2020-05-01,20.77,11.87,59,24.72,29.67,0,"edogawa-ku",2020,"may"
2020-05-02,23.73,14.83,58,14.83,29.61,0,"edogawa-ku",2020,"may"
2020-05-03,21.76,13.84,59,23.73,29.61,0,"edogawa-ku",2020,"may"
2020-05-04,19.78,14.83,75,27.69,29.47,0,"edogawa-ku",2020,"may"
2020-05-05,22.74,15.82,70,12.86,29.44,3.56,"edogawa-ku",2020,"may"
2020-05-06,18.79,11.87,67,12.86,29.52,2.37,"edogawa-ku",2020,"may"
2020-05-07,20.77,5.93,45,13.84,29.58,4.94,"edogawa-ku",2020,"may"
2020-05-08,17.8,7.91,51,15.82,29.82,0,"edogawa-ku",2020,"may"
2020-05-09,18.79,8.9,55,26.7,29.76,0,"edogawa-ku",2020,"may"
2020-05-10,22.74,14.83,68,33.62,29.44,0,"edogawa-ku",2020,"may"
2020-05-11,24.72,17.8,68,17.8,29.26,0.59,"edogawa-ku",2020,"may"
2020-05-12,22.74,15.82,68,15.82,29.38,0.1,"edogawa-ku",2020,"may"
2020-05-13,27.69,10.88,42,13.84,29.38,0,"edogawa-ku",2020,"may"
2020-05-14,21.76,7.91,41,20.77,29.7,0,"edogawa-ku",2020,"may"
2020-05-15,22.74,10.88,49,23.73,29.76,0,"edogawa-ku",2020,"may"
2020-05-16,17.8,12.86,67,24.72,29.55,5.64,"edogawa-ku",2020,"may"
2020-05-17,22.74,15.82,69,10.88,29.35,0.2,"edogawa-ku",2020,"may"
2020-05-18,19.78,16.81,77,13.84,29.41,3.66,"edogawa-ku",2020,"may"
2020-05-19,18.79,15.82,81,18.79,29.2,19.38,"edogawa-ku",2020,"may"
2020-05-20,17.8,11.87,72,19.78,29.35,3.96,"edogawa-ku",2020,"may"
2020-05-21,13.84,10.88,79,16.81,29.58,6.13,"edogawa-ku",2020,"may"
2020-05-22,15.82,12.86,83,11.87,29.7,14.64,"edogawa-ku",2020,"may"
2020-05-23,20.77,14.83,76,11.87,29.61,3.26,"edogawa-ku",2020,"may"
2020-05-24,21.76,14.83,70,15.82,29.61,0,"edogawa-ku",2020,"may"
2020-05-25,22.74,15.82,66,14.83,29.52,0,"edogawa-ku",2020,"may"
2020-05-26,22.74,15.82,68,12.86,29.47,0,"edogawa-ku",2020,"may"
2020-05-27,21.76,15.82,65,9.89,29.35,1.19,"edogawa-ku",2020,"may"
2020-05-28,21.76,11.87,55,14.83,29.44,0,"edogawa-ku",2020,"may"
2020-05-29,23.73,10.88,46,12.86,29.58,0.3,"edogawa-ku",2020,"may"
2020-05-30,23.73,12.86,54,16.81,29.79,0.69,"edogawa-ku",2020,"may"
2020-05-31,22.74,13.84,60,21.76,29.79,0,"edogawa-ku",2020,"may"
2020-05-01,21.98,12.56,59,26.16,31.4,0,"itabashi-ku",2020,"may"
2020-05-02,25.12,15.7,58,15.7,31.34,0,"itabashi-ku",2020,"may"
2020-05-03,23.03,14.65,59,25.12,31.34,0,"itabashi-ku",2020,"may"
2020-05-04,20.93,15.7,75,29.3,31.18,0,"itabashi-ku",2020,"may"
2020-05-05,24.07,16.75,70,13.61,31.15,3.77,"itabashi-ku",2020,"may"
2020-05-06,19.89,12.56,67,13.61,31.25,2.51,"itabashi-ku",2020,"may"
2020-05-07,21.98,6.28,45,14.65,31.31,5.23,"itabashi-ku",2020,"may"
2020-05-08,18.84,8.37,51,16.75,31.56,0,"itabashi-ku",2020,"may"
2020-05-09,19.89,9.42,55,28.26,31.49,0,"itabashi-ku",2020,"may"
2020-05-10,24.07,15.7,68,35.58,31.15,0,"itabashi-ku",2020,"may"
2020-05-11,26.16,18.84,68,18.84,30.97,0.63,"itabashi-ku",2020,"may"
2020-05-12,24.07,16.75,68,16.75,31.09,0.1,"itabashi-ku",2020,"may"
2020-05-13,29.3,11.51,42,14.65,31.09,0,"itabashi-ku",2020,"may"
2020-05-14,23.03,8.37,41,21.98,31.43,0,"itabashi-ku",2020,"may"
2020-05-15,24.07,11.51,49,25.12,31.49,0,"itabashi-ku",2020,"may"
2020-05-16,18.84,13.61,67,26.16,31.28,5.97,"itabashi-ku",2020,"may"
2020-05-17,24.07,16.75,69,11.51,31.06,0.21,"itabashi-ku",2020,"may"
2020-05-18,20.93,17.79,77,14.65,31.12,3.87,"itabashi-ku",2020,"may"
2020-05-19,19.89,16.75,81,19.89,30.91,20.51,"itabashi-ku",2020,"may"
2020-05-20,18.84,12.56,72,20.93,31.06,4.19,"itabashi-ku",2020,"may"
2020-05-21,14.65,11.51,79,17.79,31.31,6.49,"itabashi-ku",2020,"may"
2020-05-22,16.75,13.61,83,12.56,31.43,15.49,"itabashi-ku",2020,"may"
2020-05-23,21.98,15.7,76,12.56,31.34,3.45,"itabashi-ku",2020,"may"
2020-05-24,23.03,15.7,70,16.75,31.34,0,"itabashi-ku",2020,"may"
2020-05-25,24.07,16.75,66,15.7,31.25,0,"itabashi-ku",2020,"may"
2020-05-26,24.07,16.75,68,13.61,31.18,0,"itabashi-ku",2020,"may"
2020-05-27,23.03,16.75,65,10.47,31.06,1.26,"itabashi-ku",2020,"may"
2020-05-28,23.03,12.56,55,15.7,31.15,0,"itabashi-ku",2020,"may"
2020-05-29,25.12,11.51,46,13.61,31.31,0.31,"itabashi-ku",2020,"may"
2020-05-30,25.12,13.61,54,17.79,31.52,0.73,"itabashi-ku",2020,"may"
2020-05-31,24.07,14.65,60,23.03,31.52,0,"itabashi-ku",2020,"may"
2020-05-01,20.44,11.68,59,24.34,29.2,0,"katsushika-ku",2020,"may"
2020-05-02,23.36,14.6,58,14.6,29.15,0,"katsushika-ku",2020,"may"
2020-05-03,21.41,13.63,59,23.36,29.15,0,"katsushika-ku",2020,"may"
2020-05-04,19.47,14.6,75,27.26,29,0,"katsushika-ku",2020,"may"
2020-05-05,22.39,15.57,70,12.65,28.97,3.5,"katsushika-ku",2020,"may"
2020-05-06,18.49,11.68,67,12.65,29.06,2.34,"katsushika-ku",2020,"may"
2020-05-07,20.44,5.84,45,13.63,29.12,4.87,"katsushika-ku",2020,"may"
2020-05-08,17.52,7.79,51,15.57,29.35,0,"katsushika-ku",2020,"may"
2020-05-09,18.49,8.76,55,26.28,29.29,0,"katsushika-ku",2020,"may"
2020-05-10,22.39,14.6,68,33.1,28.97,0,"katsushika-ku",2020,"may"
2020-05-11,24.34,17.52,68,17.52,28.8,0.58,"katsushika-ku",2020,"may"
2020-05-12,22.39,15.57,68,15.57,28.92,0.1,"katsushika-ku",2020,"may"
2020-05-13,27.26,10.71,42,13.63,28.92,0,"katsushika-ku",2020,"may"
2020-05-14,21.41,7.79,41,20.44,29.23,0,"katsushika-ku",2020,"may"
2020-05-15,22.39,10.71,49,23.36,29.29,0,"katsushika-ku",2020,"may"
2020-05-16,17.52,12.65,67,24.34,29.09,5.55,"katsushika-ku",2020,"may"
2020-05-17,22.39,15.57,69,10.71,28.89,0.19,"katsushika-ku",2020,"may"
2020-05-18,19.47,16.55,77,13.63,28.95,3.6,"katsushika-ku",2020,"may"
2020-05-19,18.49,15.57,81,18.49,28.74,19.08,"katsushika-ku",2020,"may"
2020-05-20,17.52,11.68,72,19.47,28.89,3.89,"katsushika-ku",2020,"may"
2020-05-21,13.63,10.71,79,16.55,29.12,6.04,"katsushika-ku",2020,"may"
2020-05-22,15.57,12.65,83,11.68,29.23,14.41,"katsushika-ku",2020,"may"
2020-05-23,20.44,14.6,76,11.68,29.15,3.21,"katsushika-ku",2020,"may"
2020-05-24,21.41,14.6,70,15.57,29.15,0,"katsushika-ku",2020,"may"
2020-05-25,22.39,15.57,66,14.6,29.06,0,"katsushika-ku",2020,"may"
2020-05-26,22.39,15.57,68,12.65,29,0,"katsushika-ku",2020,"may"
2020-05-27,21.41,15.57,65,9.73,28.89,1.17,"katsushika-ku",2020,"may"
2020-05-28,21.41,11.68,55,14.6,28.97,0,"katsushika-ku",2020,"may"
2020-05-29,23.36,10.71,46,12.65,29.12,0.29,"katsushika-ku",2020,"may"
2020-05-30,23.36,12.65,54,16.55,29.32,0.68,"katsushika-ku",2020,"may"
2020-05-31,22.39,13.63,60,21.41,29.32,0,"katsushika-ku",2020,"may"
2020-05-01,21.57,12.33,59,25.68,30.82,0,"kita-ku",2020,"may"
2020-05-02,24.66,15.41,58,15.41,30.76,0,"kita-ku",2020,"may"
2020-05-03,22.6,14.38,59,24.66,30.76,0,"kita-ku",2020,"may"
2020-05-04,20.55,15.41,75,28.76,30.61,0,"kita-ku",2020,"may"
2020-05-05,23.63,16.44,70,13.35,30.58,3.7,"kita-ku",2020,"may"
2020-05-06,19.52,12.33,67,13.35,30.67,2.47,"kita-ku",2020,"may"
2020-05-07,21.57,6.16,45,14.38,30.73,5.14,"kita-ku",2020,"may"
2020-05-08,18.49,8.22,51,16.44,30.97,0,"kita-ku",2020,"may"
2020-05-09,19.52,9.25,55,27.74,30.91,0,"kita-ku",2020,"may"
2020-05-10,23.63,15.41,68,34.93,30.58,0,"kita-ku",2020,"may"
2020-05-11,25.68,18.49,68,18.49,30.4,0.62,"kita-ku",2020,"may"
2020-05-12,23.63,16.44,68,16.44,30.52,0.1,"kita-ku",2020,"may"
2020-05-13,28.76,11.3,42,14.38,30.52,0,"kita-ku",2020,"may"
2020-05-14,22.6,8.22,41,21.57,30.85,0,"kita-ku",2020,"may"
2020-05-15,23.63,11.3,49,24.66,30.91,0,"kita-ku",2020,"may"
2020-05-16,18.49,13.35,67,25.68,30.7,5.86,"kita-ku",2020,"may"
2020-05-17,23.63,16.44,69,11.3,30.49,0.21,"kita-ku",2020,"may"
2020-05-18,20.55,17.46,77,14.38,30.55,3.8,"kita-ku",2020,"may"
2020-05-19,19.52,16.44,81,19.52,30.34,20.14,"kita-ku",2020,"may"
2020-05-20,18.49,12.33,72,20.55,30.49,4.11,"kita-ku",2020,"may"
2020-05-21,14.38,11.3,79,17.46,30.73,6.37,"kita-ku",2020,"may"
2020-05-22,16.44,13.35,83,12.33,30.85,15.2,"kita-ku",2020,"may"
2020-05-23,21.57,15.41,76,12.33,30.76,3.39,"kita-ku",2020,"may"
2020-05-24,22.6,15.41,70,16.44,30.76,0,"kita-ku",2020,"may"
2020-05-25,23.63,16.44,66,15.41,30.67,0,"kita-ku",2020,"may"
2020-05-26,23.63,16.44,68,13.35,30.61,0,"kita-ku",2020,"may"
2020-05-27,22.6,16.44,65,10.27,30.49,1.23,"kita-ku",2020,"may"
2020-05-28,22.6,12.33,55,15.41,30.58,0,"kita-ku",2020,"may"
2020-05-29,24.66,11.3,46,13.35,30.73,0.31,"kita-ku",2020,"may"
2020-05-30,24.66,13.35,54,17.46,30.94,0.72,"kita-ku",2020,"may"
2020-05-31,23.63,14.38,60,22.6,30.94,0,"kita-ku",2020,"may"
2020-05-01,21.3,12.17,59,25.35,30.43,0,"koto-ku",2020,"may"
2020-05-02,24.34,15.21,58,15.21,30.37,0,"koto-ku",2020,"may"
2020-05-03,22.31,14.2,59,24.34,30.37,0,"koto-ku",2020,"may"
2020-05-04,20.28,15.21,75,28.39,30.22,0,"koto-ku",2020,"may"
2020-05-05,23.32,16.23,70,13.18,30.19,3.65,"koto-ku",2020,"may"
2020-05-06,19.27,12.17,67,13.18,30.28,2.43,"koto-ku",2020,"may"
2020-05-07,21.3,6.08,45,14.2,30.34,5.07,"koto-ku",2020,"may"
2020-05-08,18.25,8.11,51,16.23,30.58,0,"koto-ku",2020,"may"
2020-05-09,19.27,9.13,55,27.38,30.52,0,"koto-ku",2020,"may"
2020-05-10,23.32,15.21,68,34.48,30.19,0,"koto-ku",2020,"may"
2020-05-11,25.35,18.25,68,18.25,30.01,0.61,"koto-ku",2020,"may"
2020-05-12,23.32,16.23,68,16.23,30.13,0.1,"koto-ku",2020,"may"
2020-05-13,28.39,11.16,42,14.2,30.13,0,"koto-ku",2020,"may"
2020-05-14,22.31,8.11,41,21.3,30.46,0,"koto-ku",2020,"may"
2020-05-15,23.32,11.16,49,24.34,30.52,0,"koto-ku",2020,"may"
2020-05-16,18.25,13.18,67,25.35,30.31,5.78,"koto-ku",2020,"may"
2020-05-17,23.32,16.23,69,11.16,30.1,0.2,"koto-ku",2020,"may"
2020-05-18,20.28,17.24,77,14.2,30.16,3.75,"koto-ku",2020,"may"
2020-05-19,19.27,16.23,81,19.27,29.95,19.88,"koto-ku",2020,"may"
2020-05-20,18.25,12.17,72,20.28,30.1,4.06,"koto-ku",2020,"may"
2020-05-21,14.2,11.16,79,17.24,30.34,6.29,"koto-ku",2020,"may"
2020-05-22,16.23,13.18,83,12.17,30.46,15.01,"koto-ku",2020,"may"
2020-05-23,21.3,15.21,76,12.17,30.37,3.35,"koto-ku",2020,"may"
2020-05-24,22.31,15.21,70,16.23,30.37,0,"koto-ku",2020,"may"
2020-05-25,23.32,16.23,66,15.21,30.28,0,"koto-ku",2020,"may"
2020-05-26,23.32,16.23,68,13.18,30.22,0,"koto-ku",2020,"may"
2020-05-27,22.31,16.23,65,10.14,30.1,1.22,"koto-ku",2020,"may"
2020-05-28,22.31,12.17,55,15.21,30.19,0,"koto-ku",2020,"may"
2020-05-29,24.34,11.16,46,13.18,30.34,0.3,"koto-ku",2020,"may"
2020-05-30,24.34,13.18,54,17.24,30.55,0.71,"koto-ku",2020,"may"
2020-05-31,23.32,14.2,60,22.31,30.55,0,"koto-ku",2020,"may"
2020-05-01,22.68,12.96,59,27,32.4,0,"meguro-ku",2020,"may"
2020-05-02,25.92,16.2,58,16.2,32.33,0,"meguro-ku",2020,"may"
2020-05-03,23.76,15.12,59,25.92,32.33,0,"meguro-ku",2020,"may"
2020-05-04,21.6,16.2,75,30.23,32.17,0,"meguro-ku",2020,"may"
2020-05-05,24.84,17.28,70,14.04,32.14,3.89,"meguro-ku",2020,"may"
2020-05-06,20.52,12.96,67,14.04,32.24,2.59,"meguro-ku",2020,"may"
2020-05-07,22.68,6.48,45,15.12,32.3,5.4,"meguro-ku",2020,"may"
2020-05-08,19.44,8.64,51,17.28,32.56,0,"meguro-ku",2020,"may"
2020-05-09,20.52,9.72,55,29.15,32.49,0,"meguro-ku",2020,"may"
2020-05-10,24.84,16.2,68,36.71,32.14,0,"meguro-ku",2020,"may"
2020-05-11,27,19.44,68,19.44,31.95,0.65,"meguro-ku",2020,"may"
2020-05-12,24.84,17.28,68,17.28,32.08,0.11,"meguro-ku",2020,"may"
2020-05-13,30.23,11.88,42,15.12,32.08,0,"meguro-ku",2020,"may"
2020-05-14,23.76,8.64,41,22.68,32.43,0,"meguro-ku",2020,"may"
2020-05-15,24.84,11.88,49,25.92,32.49,0,"meguro-ku",2020,"may"
2020-05-16,19.44,14.04,67,27,32.27,6.15,"meguro-ku",2020,"may"
2020-05-17,24.84,17.28,69,11.88,32.05,0.22,"meguro-ku",2020,"may"
2020-05-18,21.6,18.36,77,15.12,32.11,4,"meguro-ku",2020,"may"
2020-05-19,20.52,17.28,81,20.52,31.89,21.16,"meguro-ku",2020,"may"
2020-05-20,19.44,12.96,72,21.6,32.05,4.32,"meguro-ku",2020,"may"
2020-05-21,15.12,11.88,79,18.36,32.3,6.69,"meguro-ku",2020,"may"
2020-05-22,17.28,14.04,83,12.96,32.43,15.98,"meguro-ku",2020,"may"
2020-05-23,22.68,16.2,76,12.96,32.33,3.56,"meguro-ku",2020,"may"
2020-05-24,23.76,16.2,70,17.28,32.33,0,"meguro-ku",2020,"may"
2020-05-25,24.84,17.28,66,16.2,32.24,0,"meguro-ku",2020,"may"
2020-05-26,24.84,17.28,68,14.04,32.17,0,"meguro-ku",2020,"may"
2020-05-27,23.76,17.28,65,10.8,32.05,1.3,"meguro-ku",2020,"may"
2020-05-28,23.76,12.96,55,16.2,32.14,0,"meguro-ku",2020,"may"
2020-05-29,25.92,11.88,46,14.04,32.3,0.32,"meguro-ku",2020,"may"
2020-05-30,25.92,14.04,54,18.36,32.52,0.76,"meguro-ku",2020,"may"
2020-05-31,24.84,15.12,60,23.76,32.52,0,"meguro-ku",2020,"may"
2020-05-01,21.77,12.44,59,25.92,31.1,0,"minato-ku",2020,"may"
2020-05-02,24.88,15.55,58,15.55,31.04,0,"minato-ku",2020,"may"
2020-05-03,22.81,14.51,59,24.88,31.04,0,"minato-ku",2020,"may"
2020-05-04,20.73,15.55,75,29.03,30.89,0,"minato-ku",2020,"may"
2020-05-05,23.84,16.59,70,13.48,30.86,3.73,"minato-ku",2020,"may"
2020-05-06,19.7,12.44,67,13.48,30.95,2.49,"minato-ku",2020,"may"
2020-05-07,21.77,6.22,45,14.51,31.01,5.18,"minato-ku",2020,"may"
2020-05-08,18.66,8.29,51,16.59,31.26,0,"minato-ku",2020,"may"
2020-05-09,19.7,9.33,55,27.99,31.2,0,"minato-ku",2020,"may"
2020-05-10,23.84,15.55,68,35.25,30.86,0,"minato-ku",2020,"may"
2020-05-11,25.92,18.66,68,18.66,30.67,0.62,"minato-ku",2020,"may"
2020-05-12,23.84,16.59,68,16.59,30.8,0.1,"minato-ku",2020,"may"
2020-05-13,29.03,11.4,42,14.51,30.8,0,"minato-ku",2020,"may"
2020-05-14,22.81,8.29,41,21.77,31.13,0,"minato-ku",2020,"may"
2020-05-15,23.84,11.4,49,24.88,31.2,0,"minato-ku",2020,"may"
2020-05-16,18.66,13.48,67,25.92,30.98,5.91,"minato-ku",2020,"may"
2020-05-17,23.84,16.59,69,11.4,30.77,0.21,"minato-ku",2020,"may"
2020-05-18,20.73,17.62,77,14.51,30.83,3.84,"minato-ku",2020,"may"
2020-05-19,19.7,16.59,81,19.7,30.61,20.32,"minato-ku",2020,"may"
2020-05-20,18.66,12.44,72,20.73,30.77,4.15,"minato-ku",2020,"may"
2020-05-21,14.51,11.4,79,17.62,31.01,6.43,"minato-ku",2020,"may"
2020-05-22,16.59,13.48,83,12.44,31.13,15.34,"minato-ku",2020,"may"
2020-05-23,21.77,15.55,76,12.44,31.04,3.42,"minato-ku",2020,"may"
2020-05-24,22.81,15.55,70,16.59,31.04,0,"minato-ku",2020,"may"
2020-05-25,23.84,16.59,66,15.55,30.95,0,"minato-ku",2020,"may"
2020-05-26,23.84,16.59,68,13.48,30.89,0,"minato-ku",2020,"may"
2020-05-27,22.81,16.59,65,10.37,30.77,1.24,"minato-ku",2020,"may"
2020-05-28,22.81,12.44,55,15.55,30.86,0,"minato-ku",2020,"may"
2020-05-29,24.88,11.4,46,13.48,31.01,0.31,"minato-ku",2020,"may"
2020-05-30,24.88,13.48,54,17.62,31.23,0.73,"minato-ku",2020,"may"
2020-05-31,23.84,14.51,60,22.81,31.23,0,"minato-ku",2020,"may"
2020-05-01,21.96,12.55,59,26.14,31.37,0,"nakano-ku",2020,"may"
2020-05-02,25.09,15.68,58,15.68,31.31,0,"nakano-ku",2020,"may"
2020-05-03,23,14.64,59,25.09,31.31,0,"nakano-ku",2020,"may"
2020-05-04,20.91,15.68,75,29.27,31.15,0,"nakano-ku",2020,"may"
2020-05-05,24.05,16.73,70,13.59,31.12,3.76,"nakano-ku",2020,"may"
2020-05-06,19.86,12.55,67,13.59,31.21,2.51,"nakano-ku",2020,"may"
2020-05-07,21.96,6.27,45,14.64,31.27,5.23,"nakano-ku",2020,"may"
2020-05-08,18.82,8.36,51,16.73,31.52,0,"nakano-ku",2020,"may"
2020-05-09,19.86,9.41,55,28.23,31.46,0,"nakano-ku",2020,"may"
2020-05-10,24.05,15.68,68,35.55,31.12,0,"nakano-ku",2020,"may"
2020-05-11,26.14,18.82,68,18.82,30.94,0.63,"nakano-ku",2020,"may"
2020-05-12,24.05,16.73,68,16.73,31.06,0.1,"nakano-ku",2020,"may"
2020-05-13,29.27,11.5,42,14.64,31.06,0,"nakano-ku",2020,"may"
2020-05-14,23,8.36,41,21.96,31.4,0,"nakano-ku",2020,"may"
2020-05-15,24.05,11.5,49,25.09,31.46,0,"nakano-ku",2020,"may"
2020-05-16,18.82,13.59,67,26.14,31.24,5.96,"nakano-ku",2020,"may"
2020-05-17,24.05,16.73,69,11.5,31.03,0.21,"nakano-ku",2020,"may"
2020-05-18,20.91,17.77,77,14.64,31.09,3.87,"nakano-ku",2020,"may"
2020-05-19,19.86,16.73,81,19.86,30.87,20.49,"nakano-ku",2020,"may"
2020-05-20,18.82,12.55,72,20.91,31.03,4.18,"nakano-ku",2020,"may"
2020-05-21,14.64,11.5,79,17.77,31.27,6.48,"nakano-ku",2020,"may"
2020-05-22,16.73,13.59,83,12.55,31.4,15.47,"nakano-ku",2020,"may"
2020-05-23,21.96,15.68,76,12.55,31.31,3.45,"nakano-ku",2020,"may"
2020-05-24,23,15.68,70,16.73,31.31,0,"nakano-ku",2020,"may"
2020-05-25,24.05,16.73,66,15.68,31.21,0,"nakano-ku",2020,"may"
2020-05-26,24.05,16.73,68,13.59,31.15,0,"nakano-ku",2020,"may"
2020-05-27,23,16.73,65,10.46,31.03,1.25,"nakano-ku",2020,"may"
2020-05-28,23,12.55,55,15.68,31.12,0,"nakano-ku",2020,"may"
2020-05-29,25.09,11.5,46,13.59,31.27,0.31,"nakano-ku",2020,"may"
2020-05-30,25.09,13.59,54,17.77,31.49,0.73,"nakano-ku",2020,"may"
2020-05-31,24.05,14.64,60,23,31.49,0,"nakano-ku",2020,"may"
2020-05-01,22.65,12.94,59,26.96,32.35,0,"nerima-ku",2020,"may"
2020-05-02,25.88,16.18,58,16.18,32.29,0,"nerima-ku",2020,"may"
2020-05-03,23.72,15.1,59,25.88,32.29,0,"nerima-ku",2020,"may"
2020-05-04,21.57,16.18,75,30.2,32.13,0,"nerima-ku",2020,"may"
2020-05-05,24.8,17.25,70,14.02,32.1,3.88,"nerima-ku",2020,"may"
2020-05-06,20.49,12.94,67,14.02,32.2,2.59,"nerima-ku",2020,"may"
2020-05-07,22.65,6.47,45,15.1,32.26,5.39,"nerima-ku",2020,"may"
2020-05-08,19.41,8.63,51,17.25,32.51,0,"nerima-ku",2020,"may"
2020-05-09,20.49,9.71,55,29.12,32.45,0,"nerima-ku",2020,"may"
2020-05-10,24.8,16.18,68,36.67,32.1,0,"nerima-ku",2020,"may"
2020-05-11,26.96,19.41,68,19.41,31.91,0.65,"nerima-ku",2020,"may"
2020-05-12,24.8,17.25,68,17.25,32.04,0.11,"nerima-ku",2020,"may"
2020-05-13,30.2,11.86,42,15.1,32.04,0,"nerima-ku",2020,"may"
2020-05-14,23.72,8.63,41,22.65,32.39,0,"nerima-ku",2020,"may"
2020-05-15,24.8,11.86,49,25.88,32.45,0,"nerima-ku",2020,"may"
2020-05-16,19.41,14.02,67,26.96,32.23,6.15,"nerima-ku",2020,"may"
2020-05-17,24.8,17.25,69,11.86,32,0.22,"nerima-ku",2020,"may"
2020-05-18,21.57,18.33,77,15.1,32.07,3.99,"nerima-ku",2020,"may"
2020-05-19,20.49,17.25,81,20.49,31.85,21.14,"nerima-ku",2020,"may"
2020-05-20,19.41,12.94,72,21.57,32,4.31,"nerima-ku",2020,"may"
2020-05-21,15.1,11.86,79,18.33,32.26,6.69,"nerima-ku",2020,"may"
2020-05-22,17.25,14.02,83,12.94,32.39,15.96,"nerima-ku",2020,"may"
2020-05-23,22.65,16.18,76,12.94,32.29,3.56,"nerima-ku",2020,"may"
2020-05-24,23.72,16.18,70,17.25,32.29,0,"nerima-ku",2020,"may"
2020-05-25,24.8,17.25,66,16.18,32.2,0,"nerima-ku",2020,"may"
2020-05-26,24.8,17.25,68,14.02,32.13,0,"nerima-ku",2020,"may"
2020-05-27,23.72,17.25,65,10.78,32,1.29,"nerima-ku",2020,"may"
2020-05-28,23.72,12.94,55,16.18,32.1,0,"nerima-ku",2020,"may"
2020-05-29,25.88,11.86,46,14.02,32.26,0.32,"nerima-ku",2020,"may"
2020-05-30,25.88,14.02,54,18.33,32.48,0.75,"nerima-ku",2020,"may"
2020-05-31,24.8,15.1,60,23.72,32.48,0,"nerima-ku",2020,"may"
2020-05-01,21.7,12.4,59,25.83,31,0,"ota-ku",2020,"may"
2020-05-02,24.8,15.5,58,15.5,30.94,0,"ota-ku",2020,"may"
2020-05-03,22.73,14.47,59,24.8,30.94,0,"ota-ku",2020,"may"
2020-05-04,20.67,15.5,75,28.93,30.79,0,"ota-ku",2020,"may"
2020-05-05,23.77,16.53,70,13.43,30.76,3.72,"ota-ku",2020,"may"
2020-05-06,19.63,12.4,67,13.43,30.85,2.48,"ota-ku",2020,"may"
2020-05-07,21.7,6.2,45,14.47,30.91,5.17,"ota-ku",2020,"may"
2020-05-08,18.6,8.27,51,16.53,31.15,0,"ota-ku",2020,"may"
2020-05-09,19.63,9.3,55,27.9,31.09,0,"ota-ku",2020,"may"
2020-05-10,23.77,15.5,68,35.13,30.76,0,"ota-ku",2020,"may"
2020-05-11,25.83,18.6,68,18.6,30.57,0.62,"ota-ku",2020,"may"
2020-05-12,23.77,16.53,68,16.53,30.7,0.1,"ota-ku",2020,"may"
2020-05-13,28.93,11.37,42,14.47,30.7,0,"ota-ku",2020,"may"
2020-05-14,22.73,8.27,41,21.7,31.03,0,"ota-ku",2020,"may"
2020-05-15,23.77,11.37,49,24.8,31.09,0,"ota-ku",2020,"may"
2020-05-16,18.6,13.43,67,25.83,30.88,5.89,"ota-ku",2020,"may"
2020-05-17,23.77,16.53,69,11.37,30.67,0.21,"ota-ku",2020,"may"
2020-05-18,20.67,17.57,77,14.47,30.73,3.82,"ota-ku",2020,"may"
2020-05-19,19.63,16.53,81,19.63,30.51,20.25,"ota-ku",2020,"may"
2020-05-20,18.6,12.4,72,20.67,30.67,4.13,"ota-ku",2020,"may"
2020-05-21,14.47,11.37,79,17.57,30.91,6.41,"ota-ku",2020,"may"
2020-05-22,16.53,13.43,83,12.4,31.03,15.29,"ota-ku",2020,"may"
2020-05-23,21.7,15.5,76,12.4,30.94,3.41,"ota-ku",2020,"may"
2020-05-24,22.73,15.5,70,16.53,30.94,0,"ota-ku",2020,"may"
2020-05-25,23.77,16.53,66,15.5,30.85,0,"ota-ku",2020,"may"
2020-05-26,23.77,16.53,68,13.43,30.79,0,"ota-ku",2020,"may"
2020-05-27,22.73,16.53,65,10.33,30.67,1.24,"ota-ku",2020,"may"
2020-05-28,22.73,12.4,55,15.5,30.76,0,"ota-ku",2020,"may"
2020-05-29,24.8,11.37,46,13.43,30.91,0.31,"ota-ku",2020,"may"
2020-05-30,24.8,13.43,54,17.57,31.12,0.72,"ota-ku",2020,"may"
2020-05-31,23.77,14.47,60,22.73,31.12,0,"ota-ku",2020,"may"
2020-05-01,20.93,11.96,59,24.91,29.9,0,"setagaya-ku",2020,"may"
